1,94,196,-13.14582697186506,-7.9592768561322575,-4.971162463214656,-1.398643075060706,-3.592780372133328,-1.2193915050288178,-2.135563777082532
2,94,196,-3.7458269718650623,-1.627697908763837,-0.6494233327798717,0.3404297726214136,-1.3642089435619003,-0.4591175324260778,-0.4155637770825322
3,146,254,5.654173028134936,4.7038810386045835,3.672315797654912,2.079502620303533,0.8643624850095275,0.3011564401766622,1.3044362229174675
4,94,196,-8.945826971865044,-4.869803171921731,-2.0702928979972626,-0.08473579029249301,-2.831741411094366,-1.1755558885904607,-1.1605637770825319
5,146,254,0.45417302813495475,1.4617757754466894,2.2514462324375213,1.6543370573896266,-0.6031699825229384,-0.4152819159877207,0.5594362229174679
6,94,196,-14.145826971865025,-8.111908435079625,-3.4911624632146534,-0.5099013532063996,-4.299273878626832,-1.8919942447548435,-1.9055637770825316
7,94,196,-4.745826971865027,-1.7803294877112048,0.8305766672201305,1.22917149447572,-2.0707024500554043,-1.1317202721521036,-0.1855637770825318
8,146,254,4.654173028134972,4.551249459657216,5.152315797654914,2.9682443421578393,0.15786897851602344,-0.3714462995493636,1.534436222917468
9,94,196,-9.945826971865008,-5.022434750869099,-0.5902928979972604,0.8040059315618131,-3.5382349175878702,-1.8481586283164866,-0.9305637770825315
10,146,254,-0.5458269718650097,1.3091441964993216,3.7314462324375235,2.543078779243933,-1.3096634890164425,-1.0878846557137467,0.7894362229174683
11,94,196,-15.14582697186499,-8.264540014026993,-2.011162463214651,0.3788403686479067,-5.005767385120336,-2.5645969844808696,-1.6755637770825311
12,94,196,-5.745826971864991,-1.9329610666585726,2.3105766672201327,2.1179132163300265,-2.7771959565489084,-1.8043230118781297,0.044436222917468626
13,146,254,3.6541730281350073,4.398617880709848,6.6323157976549165,3.856986064012146,-0.5486245279774806,-1.0440490392753898,1.7644362229174684
14,94,196,-10.945826971864973,-5.175066329816467,0.8897071020027418,1.6927476534161197,-4.244728424081375,-2.5207613680425127,-0.700563777082531
15,146,246,-1.5458269718649742,1.1565126175519538,5.211446232437526,3.4318205010982394,-2.016156995509947,-1.7604873954397728,1.0194362229174687
16,94,196,-15.745826971864956,-8.217171592974362,-0.4824668110407355,1.3112906997737368,-5.613559592912543,-3.2262408200973067,-1.4005637770825308
17,94,196,-6.345826971864957,-1.885592645605941,3.8392723193940483,3.0503635474558566,-3.384988164341115,-2.465966847494567,0.319436222917469
18,146,254,3.0541730281350414,4.445986301762479,8.161011449828832,4.789436395137976,-1.156416735769687,-1.705692874891827,2.0394362229174687
19,94,196,-11.545826971864939,-5.127697908763835,2.4184027541766575,2.6251979845419497,-4.852520631873581,-3.18240520365895,-0.4255637770825307
20,136,244,-2.14582697186494,1.2038810386045853,6.740141884611441,4.3642708322240695,-2.6239492033021534,-2.42213123105621,1.294436222917469
21,94,196,-15.345826971864925,-7.5171715929743605,1.225359275915789,2.3470522891777126,-6.008364787717737,-3.8235010940699086,-0.9505637770825301
22,94,196,-5.945826971864927,-1.18559264560594,5.547098406350573,4.086125136859832,-3.779793359146309,-3.0632271214671687,0.7694362229174696
23,146,254,3.454173028135072,5.1459863017624805,9.868837536785357,5.825197984541951,-1.5512219305748811,-2.302953148864429,2.4894362229174694
24,94,196,-11.145826971864908,-4.427697908763834,4.126228841133182,3.660959573945925,-5.247325826678775,-3.7796654776315517,0.02443622291746994
